ticker,total_return,cagr,sharpe,max_drawdown,win_rate,buy_hold_return,final_equity,n_trades
AAPL,17221.243678119972,0.7399431697081482,3.3083205805882034,-0.19592019376387393,0.5248138957816377,52.81758580088623,172222436.78119972,140
MSFT,12.927855305384538,0.16132137002643976,0.7328190488319101,-0.3977561486670633,0.45655172413793105,19.235131544601405,139278.5530538454,17
GOOGL,5.067518047913386,0.10779958161829528,0.6189558786022326,-0.4268284759809057,0.5726708074534161,24.053750829975083,60675.18047913386,21
AMZN,25.376638688198877,0.20420425674723885,0.8870472632419092,-0.43486669163776615,0.5439276485788114,54.89703288306896,263766.3868819888,6
META,5.399906525536706,0.16384588877539774,0.65537006343811,-0.724736842958049,0.5182829888712241,9.789245714770065,63999.065255367066,20
TSLA,302.69269506335377,0.49872820551040986,1.0947414957861121,-0.6062653853820689,0.5514705882352942,199.0432366489793,3036926.950633538,4
NVDA,5.305943170049266,0.11022671885298041,0.5086407289104524,-0.5603843669551885,0.4908759124087591,718.1827400737062,63059.43170049266,3
CARTERA,2511.1448907029153,0.28372417017698714,1.1151278656284187,-0.4781083007635594,0.5226562236381534,154.002674785141,25121448.907029152,211
