timestamp,close,high,low,open,volume,return,volatility,rsi,hl_range,oc_range,ma_50,ma_200,log_volume,vwap,vwap_ratio,lag_1,lag_5,lag_20,target
2013-03-07,28.331207275390625,28.430337140422115,27.23086936595643,27.32999923098792,74540200,0.0411657469313964,0.0197144821885177,50.69686480434329,0.0423373336267099,-0.0353394062833457,28.58319515228272,25.446638460159303,18.126849148550523,27.997471260589723,1.0119202199261004,-0.0025435571934007,0.0141420120292279,0.014315518227336,0
2013-03-08,27.71660614013672,28.22216679600768,27.48860875339445,28.182515980843625,44198900,-0.0216934325911259,0.0200688744090242,47.08739001959498,0.0264663732242078,0.0168097723924509,28.60361587524414,25.39573548316956,17.604210482485414,27.809127229846283,0.9966729955620376,0.0411657469313964,0.0194496316640611,-0.0137693245209409,0
2013-03-11,27.895034790039062,28.39068218511862,27.587733934498274,27.766167299246074,35642100,0.006437608161699,0.0201274263526144,43.13037921605216,0.0287846298333733,-0.0046197286277988,28.635931968688965,25.36654183387756,17.38903810944665,27.95781696988532,0.9977543962064748,-0.0216934325911259,-0.0021599350710427,-0.0034903075145539,0
2013-03-12,27.587736129760746,28.07347038870108,27.35973876366026,27.85538619818039,27569600,-0.0110162494003431,0.020149943527954,44.36492933293223,0.0258713372378122,0.0097017771650685,28.67122207641601,25.35082982063293,17.13222431064281,27.67364842737403,0.9968955196551422,0.006437608161699,-0.0072150212376157,-0.0101576877557475,0
2013-03-13,26.84426498413086,27.40930275709408,26.685657956307672,27.379565121092803,39619500,-0.0269493351006736,0.0198056438644886,48.06199022408447,0.026957147130465,0.0199409496694504,28.69441837310791,25.32644395828247,17.494832004506197,26.979741899177537,0.9949785688998452,-0.0110162494003431,-0.0025435571934007,-0.0314931846344486,0
2013-03-14,26.804616928100582,27.19122136181998,26.596444000966606,26.86409409696239,27646400,-0.0014769656034058,0.0192337032625856,49.10894945838917,0.0221893624687409,0.0022189150854624,28.702745246887208,25.296754674911497,17.13500611471207,26.86409409696239,0.9977859975978668,-0.0269493351006736,0.0411657469313964,0.0197295619418613,0
2013-03-15,26.418006896972656,26.824437626868782,26.32879021082523,26.79469999198287,31597400,-0.014423262685117,0.0186754381788911,44.15089163125448,0.0187617263473557,0.0142589521033617,28.675980262756347,25.27068362236023,17.26858542833924,26.52374491155556,0.9960134583206296,-0.0014769656034058,-0.0216934325911259,0.0211393653040636,0
2013-03-18,26.259401321411133,26.55679092186377,25.55558285942196,26.14044699382604,26653700,-0.0060036919582945,0.0186728143938384,41.57300768734877,0.0381276042887335,-0.0045299710427177,28.650603065490724,25.25903591156006,17.09843857323042,26.12392503423229,1.0051859085876766,-0.014423262685117,0.006437608161699,-0.0063157678697748,0
2013-03-19,26.31887626647949,26.66582982571968,25.98183588215986,26.299051807383176,25254200,0.0022649010287931,0.0178078126383772,46.721237977635695,0.0259887214269468,-0.0007532410918913,28.60678779602051,25.25090726852417,17.044503076084276,26.32218065811968,0.9998744636060704,-0.0060036919582945,-0.0110162494003431,0.0215396399544955,0
2013-03-20,25.6348876953125,26.45766241801709,25.55558417592212,26.447749241750167,44006500,-0.0259885172999632,0.018283500101008,36.60885574133007,0.0351894750941283,0.0317091908534595,28.536207695007324,25.23237006187439,17.59984793096858,25.88271142975057,0.9904251246972056,0.0022649010287931,-0.0269493351006736,-0.0162462238829307,0
2013-03-21,25.515928268432617,25.88270818129542,25.337494899512595,25.436624758995364,24336100,-0.0046405284974833,0.0161021852347736,28.660997590696425,0.0213675660178643,-0.0031080001716168,28.47038566589356,25.22255623817444,17.00747144370271,25.57871044974688,0.9975455298484416,-0.0259885172999632,-0.0014769656034058,-0.0414616115032134,0
2013-03-22,25.506017684936523,25.783580941541,25.40688781538171,25.575408026401394,18456300,-0.0003884077189679,0.0160972969594016,28.96400166107739,0.0147687942042694,0.0027205478456894,28.374031829833985,25.216757154464723,16.73091638776212,25.565495480619745,0.9976735128905164,-0.0046405284974833,-0.014423262685117,-0.0054986319719634,0
2013-03-25,24.911237716674805,25.575405314292805,24.861673732525844,25.525841330143844,39199000,-0.023319201594257,0.0166325925531119,26.70557873838841,0.0286509883565203,0.0246717413425685,28.25170600891113,25.2130893611908,17.484161819742074,25.116105587831157,0.9918431673079282,-0.0003884077189679,-0.0060036919582945,0.0051604554630488,0
2013-03-26,24.99054527282715,25.258195368363367,24.81211376654811,24.86167775872366,26957200,0.0031836056102205,0.0166026504373829,28.21009531523892,0.0178500147533913,-0.0051566507531794,28.122639465332032,25.20515901565552,17.109761018143885,25.02028480257954,0.9988113832441536,-0.023319201594257,0.0022649010287931,0.004400377481633,1
2013-03-27,25.86288452148437,26.0512310850188,24.50480965401775,24.782372911292423,52297400,0.0349067713062565,0.0183276392267082,24.53984850351992,0.0597930764341631,-0.0417784647839403,28.02628559112549,25.20406859397888,17.772457233727703,25.472975086840307,1.015306788206514,0.0031836056102205,-0.0259885172999632,-0.0189849262123485,1
2013-03-28,25.357322692871094,25.94218681729001,25.297845530093976,25.862883303338883,28585700,-0.0195477742706274,0.0183805073625907,25.10455746729301,0.0254104620980819,0.01993746014085,27.936672554016116,25.196534729003908,17.168417185730924,25.53245168008503,0.9931409255402396,0.0349067713062565,-0.0046405284974833,0.0141420120292279,1
2013-04-01,25.307758331298828,25.664623193427285,25.059934617524537,25.40688630421264,22249300,-0.0019546370163991,0.0176117609839009,21.935510767087507,0.0238934072305769,0.003916900565279,27.85102466583252,25.18919914245605,16.9178211503527,25.344105380750214,0.9985658578629888,-0.0195477742706274,-0.0003884077189679,0.0194496316640611,1
2013-04-02,25.198715209960938,25.892622362562264,25.079758995809755,25.5456687862616,35153300,-0.0043086835234645,0.0176060610527193,22.92135883277628,0.0322581274473544,0.0137687010393098,27.75744640350342,25.179385318756104,17.375229083618052,25.390365522777653,0.992451849003718,-0.0019546370163991,-0.023319201594257,-0.0021599350710427,1
2013-04-03,26.02149200439453,26.160272690046224,25.476280547267137,25.605148056694414,48195200,0.0326515374922111,0.0194083836037139,40.83888037992675,0.026285661969866,-0.0160000029064359,27.6898401260376,25.174329710006717,17.690770009748622,25.886015080569297,1.0052335951827105,-0.0043086835234645,0.0031836056102205,-0.0072150212376157,1
2013-04-04,26.834352493286133,26.992959525156525,25.88271030206377,26.38827092518001,82016800,0.0312380431050733,0.0207956779695325,50.28245421519186,0.0413741760070616,-0.0166235264375293,27.617277374267577,25.168282794952397,18.22243467448529,26.57000744016881,1.0099490018477633,0.0326515374922111,0.0349067713062565,-0.0025435571934007,1
2013-04-05,27.151567459106445,27.55799822812064,26.378358625735544,26.62618235760981,64566600,0.0118212267614685,0.0186235149954705,57.06108809948383,0.0434464641557721,-0.0193500836475805,27.54927459716797,25.155296840667724,17.983207822671943,27.02930810432088,1.0045232143684073,0.0312380431050733,-0.0195477742706274,0.0411657469313964,0
2013-04-08,26.616268157958984,26.963221747390413,26.398182072218965,26.953308571607234,27256000,-0.0197152264580557,0.0185181508799419,53.20285067930181,0.0212291096489605,0.0126629477749481,27.46541103363037,25.132695331573487,17.12078427501211,26.659223992522787,0.9983887064913872,0.0118212267614685,-0.0019546370163991,-0.0216934325911259,0
2013-04-09,26.358530044555664,26.655917741359968,26.190009845501255,26.348616869229534,21311100,-0.0096834804892154,0.018488733397432,50.343659189961095,0.0176757920518007,-0.0003760898392045,27.367272758483885,25.10632689476013,16.874738668624726,26.401485877138963,0.9983729767035386,-0.0197152264580557,-0.0043086835234645,0.006437608161699,0
2013-04-10,27.32999992370605,27.597649998851576,26.66583226912918,26.77487531250216,45949400,0.0368559960478922,0.0203555875261356,63.99340439892741,0.0340950505789843,-0.0203119141146567,27.27012565612793,25.08635230064392,17.643051370772405,27.19782739722893,1.0048596722284733,-0.0096834804892154,0.0326515374922111,-0.0110162494003431,0
2013-04-11,27.77608108520508,27.855384594532964,27.012783626208684,27.240780979183253,33368500,0.0163220330312585,0.0196587638421332,67.70184390596978,0.030335487779559,-0.0192719809673565,27.215207901000976,25.06741858482361,17.323122929131245,27.548083101982243,1.0082763647248627,0.0368559960478922,0.0312380431050733,-0.0269493351006736,0
