timestamp,close,high,low,open,volume,return,volatility,rsi,hl_range,oc_range,ma_50,ma_200,log_volume,vwap,vwap_ratio,lag_1,lag_5,lag_20,target,volatility_21,momentum_10,momentum_21,momentum_63,day_of_week,quarter,bb_upper,bb_lower,bb_position,bb_width,atr_14,atr_ratio,obv,obv_change,volume_ratio,rsi_change,rsi_ma,vol_5,vol_63,vol_ratio,month,week_of_year,rolling_max,drawdown,sentiment_score,sentiment_ma5,sentiment_vol
2007-10-17,15.713516235351562,15.726414746331152,15.418583203277226,15.638357004169716,240978780,,,,0.019590239284659916,-0.004783094379140707,,,19.300219441935532,15.619504728319981,1.0060188532649903,,,,1,,,,,2,4,,,,,,,,,,,,,,,10,42,,,,0.0,0.0
2007-10-18,15.865821838378906,15.909229655496738,15.589987469490648,15.761390684282818,491076432,0.00969264935652614,,,0.02012137721311437,-0.006582145895743841,,,20.012110341668226,15.788346321122097,1.0049071331272459,,,,1,,,,,3,4,,,,,,,491076432.0,,,,,,,,10,42,,,,0.0,0.0
2007-10-19,15.99207878112793,16.333892652580456,15.95536741398966,16.236408451130735,630928440,0.007957794057891876,,,0.023669545640150922,0.015278168232333645,,,20.262703008369343,16.093779615899347,0.9936807364585168,0.00969264935652614,,,1,,,,,4,4,,,,,,,1122004872.0,,,,,,,,10,42,,,,0.0,0.0
2007-10-22,16.14190101623535,16.24732378786504,15.782972607905624,15.842256610656207,266309424,0.009368527829179074,,,0.028766821175050923,-0.018563142301378576,,,19.400169442572434,16.057399137335338,1.0052624885373582,0.007957794057891876,,,1,,,,,0,4,,,,,,,1388314296.0,,,,,,,,10,43,,,,0.0,0.0
2007-10-23,16.762523651123047,16.80791658057477,16.37134852184077,16.402354104639947,271476252,0.0384479271842566,,,0.02604429188708415,-0.021486594380373578,,,19.41938522758288,16.647262917846195,1.0069237047462793,0.009368527829179074,,,1,,,,,1,4,,,,,,,1659790548.0,,,,,,,,10,43,,,,0.0,0.0
2007-10-24,16.763761520385742,16.80469077451749,16.360431881166843,16.686618128746787,295871832,7.384742825466972e-05,,,0.026501146106761353,-0.0046017948623967506,,,19.505436921896607,16.642961392023356,1.0072583313460237,0.0384479271842566,,,1,,,,,2,4,,,,,,,1955662380.0,,,,,0.014698417739981822,,,10,43,,,,0.0,0.0
2007-10-25,16.582439422607422,16.84190134700534,16.459405855953314,16.83470767303268,231588180,-0.010816313364862773,,,0.02306629810633028,0.015212975847288807,,,19.260471270409298,16.62791554185536,0.9972650739574984,7.384742825466972e-05,0.00969264935652614,,1,,,,,3,4,,,,,,,1724074200.0,2.510806236370146,,,,0.018308226938393762,,,10,43,,,,0.0,0.0
2007-10-26,16.733503341674805,16.781624390192395,16.571277953306087,16.719365550419763,134021844,0.009109873114412359,,,0.012570376483114565,-0.0008448793397513834,,,18.71351336701654,16.69546856172443,1.0022781498949704,-0.010816313364862773,0.007957794057891876,,1,,,,,4,4,,,,,,,1858096044.0,0.6560498892379141,,,,0.01829897858817791,,,10,43,,,,0.0,0.0
2007-10-29,16.848346710205078,16.867447281398526,16.67123868201238,16.812130681126423,122529348,0.006863079785824455,,,0.011645569904333847,-0.002149530140943704,,,18.62386114292694,16.795677557871993,1.0031358754150648,0.009109873114412359,0.009368527829179074,,1,,,,,0,4,,,,,,,1980625392.0,0.42664049322733466,,,,0.018328748408087736,,,10,44,,,,0.0,0.0
2007-10-30,17.23381996154785,17.36131718752099,16.805683906175528,16.805683906175528,275747976,0.022878995664856072,,,0.03224086607526315,-0.024842783336926015,,,19.43499787971558,17.13360701841479,1.0058489110334652,0.006863079785824455,0.0384479271842566,,1,,,,,1,4,,,,,,,2256373368.0,0.35943259269602734,,,,0.012374465447658132,,,10,44,,,,0.0,0.0
