timestamp,close,high,low,open,volume,return,volatility,rsi,hl_range,oc_range,ma_50,ma_200,log_volume,vwap,vwap_ratio,lag_1,lag_5,lag_20,target,volatility_21,momentum_10,momentum_21,momentum_63,day_of_week,quarter,bb_upper,bb_lower,bb_position,bb_width,atr_14,atr_ratio,obv,obv_change,volume_ratio,rsi_change,rsi_ma,vol_5,vol_63,vol_ratio,month,week_of_year,rolling_max,drawdown,sentiment_score,sentiment_ma5,sentiment_vol
2007-10-17,0.9051865935325624,0.9077047974523116,0.8724497242517936,0.8733654298061563,717944000,,,,0.03894785169423721,-0.03515425875036602,,,20.39190213093467,0.8951137050788892,1.011253194310979,,,,0,,,,,2,4,,,,,,,,,,,,,,,10,42,,,,0.0,0.0
2007-10-18,0.9044999480247498,0.9081628254197291,0.879546653763782,0.9022106564755148,340620000,-0.0007585679159618497,,,0.031637560309914,-0.002531002411038635,,,19.646278047310787,0.8974031424027537,1.007908157757276,,,,0,,,,,3,4,,,,,,,-340620000.0,,,,,,,,10,42,,,,0.0,0.0
2007-10-19,0.8559669852256775,0.9028974914618672,0.8557380178533759,0.9024396112982824,505768000,-0.053657231164090935,,,0.05509496793974778,0.054292545010193746,,,20.041588626062858,0.8715341648469735,0.9821381877507586,-0.0007585679159618497,,,0,,,,,4,4,,,,,,,-846388000.0,,,,,,,,10,42,,,,0.0,0.0
2007-10-22,0.8964873552322388,0.8983188211281415,0.8436046848973902,0.850472559199746,537656000,0.04733870663934314,,,0.0610316876322003,-0.05132788071569898,,,20.102729510274834,0.8794702870859235,1.0193492246369122,-0.053657231164090935,,,0,,,,,0,4,,,,,,,-308732000.0,,,,,,,,10,43,,,,0.0,0.0
2007-10-23,0.900837242603302,0.9081629987917778,0.8763418238083116,0.9081629987917778,294292000,0.004852145817423548,,,0.035324000250596996,0.008132163993692437,,,19.50008303308577,0.8951140217344639,1.0063938456217547,0.04733870663934314,,,0,,,,,1,4,,,,,,,-14440000.0,,,,,,,,10,43,,,,0.0,0.0
2007-10-24,0.8703892827033997,0.8813778577209421,0.8275794916859248,0.8813778577209421,565500000,-0.033799623794318,,,0.06180954557243789,0.012624896969563235,,,20.153220855288797,0.8597822107034222,1.0123369288965625,0.004852145817423548,,,0,,,,,2,4,,,,,,,-579940000.0,,,,,0.03881697753780552,,,10,43,,,,0.0,0.0
2007-10-25,0.7943851351737976,0.8516174931438318,0.7689739542623588,0.8436049433788563,806192000,-0.08732201675730167,,,0.10403459886417947,0.061959628932747125,,,20.507832486742497,0.8049921941933293,0.9868234013993628,-0.033799623794318,-0.0007585679159618497,,0,,,,,3,4,,,,,,,-1386132000.0,3.069438083494804,,,,0.05221489157211208,,,10,43,,,,0.0,0.0
2007-10-26,0.7875170707702637,0.825061496495632,0.7760706128249726,0.8195671530170787,616580000,-0.008645761481968495,,,0.06220929740956833,0.04069763492931923,,,20.239698638573095,0.7962163933636228,0.9890741729687218,-0.08732201675730167,-0.053657231164090935,,1,,,,,4,4,,,,,,,-2002712000.0,1.3661866661625637,,,,0.04975733771835395,,,10,43,,,,0.0,0.0
2007-10-29,0.7689738273620605,0.7726367050906946,0.7453941167989416,0.7605034533164188,813896000,-0.023546465335749667,,,0.035427198328983146,-0.011015165593735629,,,20.517343152905177,0.762334883083899,1.008708698008551,-0.008645761481968495,0.04733870663934314,,1,,,,,0,4,,,,,,,-2816608000.0,8.1231488799347,,,,0.03539809728789305,,,10,44,,,,0.0,0.0
2007-10-30,0.7971320748329163,0.8133860278754727,0.7623347681186122,0.7751548112509303,525212000,0.03661795300296711,,,0.06404366524526199,-0.027570416842895823,,,20.079312550474576,0.7909509569423337,1.0078147928595693,-0.023546465335749667,0.004852145817423548,,1,,,,,1,4,,,,,,,-2291396000.0,157.68393351800555,,,,0.04476053394670772,,,10,44,,,,0.0,0.0
2007-10-31,0.8099521398544312,0.8104099654116284,0.7769862981715546,0.8019395922123106,455188000,0.016082736382426965,,,0.04126622499704835,-0.009892618647270464,,,19.936221080587142,0.7991161344792047,1.0135599882266029,0.03661795300296711,-0.033799623794318,,1,,-0.10520974830887764,,,2,4,,,,,,,-1836208000.0,2.1662034003517605,,,,0.047331381025059266,,,10,44,,,,0.0,0.0
2007-11-01,0.8099521398544312,0.8262060933362554,0.7863723770662822,0.7973610091542461,587236000,0.0,,,0.04918033339245496,-0.015545524334867455,,,20.19093734299013,0.8075102034189895,1.003024031677993,0.016082736382426965,-0.08732201675730167,,0,,-0.10453047385662373,,,3,4,,,,,,,-1836208000.0,0.32469923499349274,,,,0.023154884504715995,,,11,44,,,,0.0,0.0
2007-11-02,0.8410866856575012,0.8470388557528888,0.8097233362442703,0.8211697962042364,491844000,0.03843998215581701,,,0.04436584259974102,-0.023679948562846727,,,20.01367215304069,0.8326162925515534,1.0101732252680167,0.0,-0.008645761481968495,,0,,-0.017384198018166597,,,4,4,,,,,,,-1344364000.0,-0.32872824450045735,,,,0.026066270384886545,,,11,44,,,,0.0,0.0
2007-11-05,0.8410866856575012,0.8612324879356574,0.8287244652359166,0.8339898422756037,436636000,0.0,,39.24736653552654,0.038650026512223774,-0.008437707436005517,,,19.89461045630779,0.8436812129430251,0.9969247539879744,0.03843998215581701,-0.023546465335749667,,0,,-0.06179749134374102,,,0,4,,,,,0.047077684908408766,0.05597245291263505,-1344364000.0,-0.5227010645428828,,,,0.018813802898517723,,,11,45,,,0.2100950197948706,0.0,0.0
2007-11-06,0.8676422834396362,0.8745101578305948,0.8452071943472301,0.8490990389583524,554620000,0.031572961782620146,,44.2172198910138,0.033773092947012154,-0.021371992623240976,,,20.133793754325456,0.862453211872487,1.0060166412458285,0.0,0.03661795300296711,,0,,-0.03684900844878114,,,1,4,,,,,0.04694685626359274,0.05410853892168446,-789744000.0,-0.6553437293248308,,,,0.0176822320383378,,,11,45,,,0.3696725710706691,0.0,0.0
2007-11-07,0.8264349102973938,0.8706182917241798,0.8195670365065634,0.8671843821192691,546768000,-0.047493505017853765,,39.310330036292314,0.06177286871781055,0.049307539304228466,,,20.11953514061887,0.8388734128427123,0.985172372428436,0.031572961782620146,0.016082736382426965,,0,,-0.050499670985705514,,,2,4,,,,,0.048549362232283406,0.05874553655388644,-1336512000.0,-0.27213474726174813,,,,0.034017246129307885,,,11,45,,,0.10537621098026959,0.0,0.0
2007-11-08,0.7746970057487488,0.8333029343215785,0.7511172429878039,0.8184225121095289,996824000,-0.06260372583973617,,38.96829610053049,0.10608752934877,0.0564420748193278,,,20.72008478375735,0.7863723943527104,0.9851528503698657,-0.047493505017853765,0.0,,0,,-0.024784111073203108,,,3,4,,,,,0.05093677374388346,0.06575057521314774,-2333336000.0,0.2707362128909143,,,,0.04562892076359215,,,11,45,,,-0.23686216816355707,0.0,0.0
2007-11-09,0.7637084126472473,0.7966742559744132,0.7474544583546989,0.790950999575857,871056000,-0.01418437533636896,,30.40542709003637,0.06444841618164633,0.035671450618408866,,,20.585216827813085,0.7692790423254531,0.9927586358503069,-0.06260372583973617,0.03843998215581701,,0,,-0.030232561307819372,,,4,4,,,,,0.05054432098595224,0.06618274743203383,-3204392000.0,1.3835746866176124,,,,0.037596307589941355,,,11,45,,,-0.4597150941625396,-0.0022866920960574744,0.0
2007-11-12,0.6874749064445496,0.7689737503570453,0.6874749064445496,0.7634794616048027,715732000,-0.09982017343301097,,24.024502873872194,0.11854809993573093,0.11055611550002598,,,20.388816354577756,0.7146411877487148,0.9619861242678367,-0.01418437533636896,0.0,,0,,-0.1059839984373595,,,0,4,,,,,0.05409272590945435,0.07868320051012272,-3920124000.0,1.9159691869166386,,-15.222863661654344,,0.04980839741297488,,,11,46,,,-0.8672197599598485,-0.21774964804700128,0.0
2007-11-13,0.7481409907341003,0.7488277834960686,0.6874747516019319,0.698692293939409,726696000,0.08824479805859498,,36.137050878933465,0.0820073123301733,-0.06609542506977281,,,20.404018792613144,0.7281478419440336,1.0274575404037296,-0.09982017343301097,0.031572961782620146,,0,,-0.06145918053678212,,,1,4,,,,,0.05324238883636574,0.07116625007289411,-3193428000.0,3.0436242630523305,1.2005293129339698,-8.080169012080333,,0.07147699548107313,,,11,46,,,-0.6242933008363533,-0.41654282242840573,0.4616028521145721
2007-11-14,0.7364657521247864,0.7744680005209187,0.7325739621783165,0.7671423007432747,666720000,-0.01560566624996429,0.04661579912648193,42.30998816135511,0.0568852498866827,0.041653734107774947,,,20.3178807271383,0.7478359049413404,0.9847959254945831,0.08824479805859498,-0.047493505017853765,,0,,-0.09072929635429094,,,2,4,,,,,0.0489908681150487,0.06652158362246248,-3860148000.0,1.8882254704783796,1.1061269331754795,2.999658125062794,,0.07062799496210792,,,11,46,,,-0.4077352150486652,-0.5191651076341928,0.424408634051919
2007-11-15,0.7266218662261963,0.7385262046038576,0.7096810644008279,0.7316583296739034,496436000,-0.013366386515855422,0.04658066692555031,41.97827368645448,0.03969759450378321,0.006931340332303318,,,20.02296513283903,0.7249430450769606,1.0023157973038523,-0.01560566624996429,-0.06260372583973617,-0.0007585679159618497,0,0.045444493611039534,-0.10288296002676334,-0.19726841800595285,,3,4,,,,,0.04755188643878944,0.06544241048752944,-4356584000.0,0.8671052947368061,0.8131062435282976,3.0099775859239912,,0.06666237874078183,,,11,46,,,-0.7149513300002845,-0.6147829400015382,0.324027363669487
2007-11-16,0.7428759336471558,0.7449363128142091,0.7266219768786941,0.7325741469739419,423592000,0.022369361804891907,0.045914468746180055,46.541263112281904,0.024653290147118676,-0.013867438971454087,,,19.864281288132684,0.738144741113353,1.006409572906618,-0.013366386515855422,-0.01418437533636896,-0.053657231164090935,0,0.04594221721847077,-0.11676650419637935,-0.1786888044941839,,4,4,,,,,0.045851278768553064,0.06172131400656072,-3932992000.0,0.22737542722613213,0.6984966866952337,16.135836022245535,38.31397183662967,0.06820503728577318,,,11,46,,,-0.4873326451254298,-0.6203064501941162,0.20950150512889676
